id	structure
unige:6103	Département de droit public
unige:6104	Département de droit public
unige:6105	Département de droit public
unige:6106	Département de droit public
unige:6107	Département de droit public
unige:6108	Département de droit public
unige:6109	Département de droit public
unige:6110	Département de droit public
unige:6111	Département de droit public
unige:6112	Département de droit public
unige:6113	Département de droit public
unige:6114	Département de droit public
unige:6115	Département de droit public
unige:6116	Département de droit public
unige:6117	Département de droit public
unige:6118	Département de droit public
unige:6119	Département de droit public
unige:6120	Département de droit public
unige:6121	Département de droit public
unige:6122	Département de droit public
unige:6123	Département de droit public
unige:6124	Département de droit public
unige:6125	Département de droit public
unige:6126	Département de droit public
unige:6127	Département de droit public
unige:6128	Département de droit public
unige:6129	Département de droit public
unige:6130	Département de droit public
unige:6131	Département de droit public
unige:6132	Département de droit public
unige:6133	Département de droit public
unige:6134	Département de droit public
unige:6135	Département de droit public
unige:6136	Département de droit public
unige:6137	Département de droit public
unige:6138	Département de droit public
unige:6139	Département de droit public
unige:6140	Département de droit public
unige:6141	Département de droit public
unige:6142	Département de droit public
unige:6143	Département de droit public
unige:6144	Centre d'étude, de technique et d'évaluation législatives
unige:6144	Département de droit public
unige:6145	Centre d'étude, de technique et d'évaluation législatives
unige:6145	Département de droit public
unige:6146	Centre d'étude, de technique et d'évaluation législatives
unige:6146	Département de droit public
unige:6147	Centre d'étude, de technique et d'évaluation législatives
unige:6147	Département de droit public
unige:6148	Centre de droit bancaire et financier
unige:6148	Département de droit commercial
unige:6149	Centre de droit bancaire et financier
unige:6149	Département de droit commercial
unige:6150	Centre de droit bancaire et financier
unige:6150	Département de droit commercial
unige:6151	Centre de droit bancaire et financier
unige:6151	Département de droit commercial
unige:6152	Centre de droit bancaire et financier
unige:6152	Département de droit commercial
unige:6153	Centre de droit bancaire et financier
unige:6153	Département de droit commercial
unige:6154	Centre de droit bancaire et financier
unige:6154	Département de droit commercial
unige:6155	Centre de droit bancaire et financier
unige:6155	Département de droit commercial
unige:6156	Département de droit international public et organisation internationale
unige:93530	Section des sciences de l'éducation
unige:93531	Département de chimie physique
unige:93532	Département de chimie physique
unige:93533	Département de chimie physique
unige:93534	Département de géologie et de paléontologie
unige:93537	Département de chimie minérale, analytique et appliquée
unige:93538	Département de chimie minérale, analytique et appliquée
unige:93539	Département de chimie minérale, analytique et appliquée
unige:93540	Département de chimie minérale, analytique et appliquée
unige:93541	Département de chimie minérale, analytique et appliquée
unige:93542	Département de chimie organique
unige:93543	Département de physique de la matière quantique
unige:93543	Groupe de physique appliquée
unige:93544	Département de physique de la matière quantique
unige:93544	Groupe de physique appliquée
unige:93559	Département de géographie et environnement
unige:93560	Département des sciences de l'antiquité
unige:93561	Département des sciences de l'antiquité
unige:93562	Section des sciences de l'éducation
unige:93563	Section des sciences de l'éducation
unige:93564	Section des sciences de l'éducation
unige:93565	Section des sciences de l'éducation
unige:93566	Section des sciences de l'éducation
unige:93567	Section des sciences de l'éducation
unige:93568	Département des sciences de l'antiquité
unige:93569	Département des sciences de l'antiquité
unige:93570	Département des sciences de l'antiquité
unige:93571	Département des sciences de l'antiquité
unige:93572	Département des sciences de l'antiquité
unige:93573	Département des sciences de l'antiquité
unige:93574	Département de science politique et relations internationales
unige:93614	Département des sciences de la Terre
unige:93616	Département de géologie et de paléontologie
unige:93616	Département des sciences de la Terre
unige:93617	Section des sciences de l'éducation
unige:93618	Section des sciences de l'éducation
unige:93654	Section des sciences de l'éducation
unige:93657	Institut d'histoire de la réformation
unige:93657	Département des langues et des littératures françaises et latines médiévales
unige:93657	Département d'histoire générale
unige:93658	Département de langue et de littérature anglaises
unige:93659	Département de langue et de littérature anglaises
unige:93661	Département de langue et de littérature anglaises
unige:93663	Département d'histoire de l'art et de musicologie
unige:93664	Département d'histoire de l'art et de musicologie
unige:93798	Département de langue et de littérature anglaises
unige:93799	Département de langue et de littérature anglaises
unige:93802	Département de physique de la matière quantique
unige:93803	Section de physique
unige:93806	Département de physique de la matière quantique
unige:93807	Département de physique théorique
unige:93808	Département de physique théorique
unige:93815	Section de psychologie
unige:93822	Département de chimie physique
unige:93823	Section de psychologie
unige:93824	Section des sciences de l'éducation
unige:93830	Département des sciences de la Terre
unige:93831	Département de physique de la matière quantique
unige:93833	Groupe de physique appliquée
unige:93834	Département de physique de la matière quantique
unige:93835	Département de physique de la matière quantique
unige:93836	Institut des sciences de l'environnement
unige:93836	Faculté d'économie et de management
unige:93837	Groupe de physique appliquée
unige:93838	Groupe de physique appliquée
unige:93839	Département de physique de la matière quantique
unige:93841	Département de physique théorique
unige:93852	Département de chimie minérale, analytique et appliquée
unige:93853	Département de physique nucléaire et corpusculaire
unige:93854	Département de droit pénal
unige:93855	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:93855	Département de sociologie
unige:93857	Institut des sciences de l'environnement
unige:93858	Institut des sciences de l'environnement
unige:93859	Institut des sciences de l'environnement
unige:93861	Département de chimie organique
unige:93862	Département de physique de la matière quantique
unige:93864	Département de chimie organique
unige:93866	Institut des sciences de l'environnement
unige:93867	Département de chimie minérale, analytique et appliquée
unige:93868	Département de chimie minérale, analytique et appliquée
unige:93869	Département de chimie minérale, analytique et appliquée
unige:93874	Département de langue et de littérature anglaises
unige:93875	Département de langue et de littérature anglaises
unige:93876	Département de langue et de littérature anglaises
unige:93877	Département de langue et de littérature anglaises
unige:93879	Département de langue et de littérature anglaises
unige:93880	Département de langue et de littérature anglaises
unige:93881	Institut d'histoire de la réformation
unige:93881	Département des langues et des littératures françaises et latines médiévales
unige:93881	Département d'histoire générale
unige:93882	Institut d'histoire de la réformation
unige:93882	Département des langues et des littératures françaises et latines médiévales
unige:93882	Département d'histoire générale
unige:93889	Institut de la gouvernance de l'environnement et du développement territorial
unige:93890	Institut de démographie et de socioéconomie
unige:93896	Section des sciences de l'éducation
unige:93897	Section des sciences de l'éducation
unige:93898	Section de psychologie
unige:93900	Geneva Finance Research Institute
unige:93901	Département de traitement informatique multilingue
unige:93909	Département de langue et de littérature anglaises
unige:93910	Département de langue et de littérature anglaises
unige:93911	Institut d'histoire de la réformation
unige:93911	Département des langues et des littératures françaises et latines médiévales
unige:93911	Département d'histoire générale
unige:93912	Département de langue et de littérature anglaises
unige:93913	Département de langue et de littérature anglaises
unige:93914	Département de langue et de littérature anglaises
unige:93915	Département de physique nucléaire et corpusculaire
unige:93916	Département de physique nucléaire et corpusculaire
unige:93917	Département de physique nucléaire et corpusculaire
unige:93918	Département de physique nucléaire et corpusculaire
unige:93919	Département de physique nucléaire et corpusculaire
unige:93920	Département de physique nucléaire et corpusculaire
unige:93921	Section des sciences de l'éducation
unige:93922	Département de langue et de littérature anglaises
unige:93923	Institut des sciences de l'environnement
unige:93923	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:93926	Centre universitaire d'informatique
unige:93926	Département d'informatique
unige:93927	Département des sciences de la Terre
unige:93930	Département de chimie organique
unige:93931	Institut des sciences de l'environnement
unige:93931	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:93932	Institut des sciences de l'environnement
unige:93932	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:93933	Institut des sciences de l'environnement
unige:93934	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:93947	Section des sciences de l'éducation
unige:93950	Faculté d'économie et de management
unige:93952	Faculté des sciences
unige:93954	Département de langue et de littérature anglaises
unige:93955	Département de langue et de littérature anglaises
unige:93956	Département d'histoire de l'art et de musicologie
unige:93958	Département de langue et de littérature anglaises
unige:93959	Département d'histoire de l'art et de musicologie
unige:93960	Département d'histoire de l'art et de musicologie
unige:93961	Département d'histoire de l'art et de musicologie
unige:93962	Département de langue et de littérature anglaises
unige:93964	Département de langue et de littérature anglaises
unige:93965	Département de langue et de littérature anglaises
unige:93966	Département de langue et de littérature anglaises
unige:93967	Département de linguistique
unige:93997	Global Studies Institute
unige:94015	Département de langues et littératures romanes
unige:94016	Centre du droit de l'art
unige:94016	Département de droit civil
unige:94016	Département de droit commercial
unige:94018	Département de chimie organique
unige:94020	Département de chimie organique
unige:94021	Département d'histoire du droit et des doctrines juridiques et politiques
unige:94022	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94022	Département des sciences de la Terre
unige:94023	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94024	Institut des sciences de l'environnement
unige:94024	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94026	Centre universitaire d'informatique
unige:94026	Département d'informatique
unige:94033	Département de sociologie
unige:94034	Institute of Economics and Econometrics
unige:94035	Département d'histoire, économie et société
unige:94035	Institut d'histoire économique Paul Bairoch
unige:94036	Institut universitaire de formation des enseignants
unige:94036	Section des sciences de l'éducation
unige:94037	Institut universitaire de formation des enseignants
unige:94037	Section des sciences de l'éducation
unige:94038	Section des sciences de l'éducation
unige:94041	Section des sciences de l'éducation
unige:94042	Institut universitaire de formation des enseignants
unige:94055	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94056	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94057	Institut des sciences de l'environnement
unige:94057	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94058	Institut des sciences de l'environnement
unige:94058	Section de physique
unige:94059	Département de chimie physique
unige:94060	Département de chimie physique
unige:94061	Département de chimie physique
unige:94062	Département de chimie physique
unige:94063	Département de chimie physique
unige:94065	Département de chimie physique
unige:94065	Département de chimie minérale, analytique et appliquée
unige:94066	Département de chimie physique
unige:94067	Département de chimie physique
unige:94068	Département de chimie physique
unige:94069	Département de chimie physique
unige:94073	Département de chimie minérale, analytique et appliquée
unige:94074	Département de chimie minérale, analytique et appliquée
unige:94075	Département de chimie minérale, analytique et appliquée
unige:94076	Département de chimie minérale, analytique et appliquée
unige:94077	Département de chimie minérale, analytique et appliquée
unige:94086	Département de droit pénal
unige:94087	Département de droit pénal
unige:94093	Département d'histoire de l'art et de musicologie
unige:94095	Institut d'histoire de la réformation
unige:94095	Département d'histoire générale
unige:94096	Faculté d'économie et de management
unige:94101	Département de droit civil
unige:94103	Département de chimie physique
unige:94104	Département de chimie physique
unige:94105	Département de chimie physique
unige:94106	Département de chimie physique
unige:94107	Département de chimie physique
unige:94108	Département de chimie physique
unige:94108	Département de chimie minérale, analytique et appliquée
unige:94109	Département de chimie physique
unige:94110	Département de chimie physique
unige:94111	Département de chimie physique
unige:94112	Département de chimie physique
unige:94113	Département de chimie physique
unige:94114	Département de chimie physique
unige:94115	Département de chimie physique
unige:94119	Technologies de formation et apprentissage
unige:94120	Institut des sciences de l'environnement
unige:94209	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:94209	Faculté autonome de théologie protestante
unige:94209	Section de psychologie
unige:94213	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:94213	Section de psychologie
unige:94228	Département d'histoire de l'art et de musicologie
unige:94229	Département d'histoire de l'art et de musicologie
unige:94230	Département d'histoire de l'art et de musicologie
unige:94231	Département d'histoire de l'art et de musicologie
unige:94233	Département d'histoire de l'art et de musicologie
unige:94235	Département d'histoire de l'art et de musicologie
unige:94236	Département d'histoire de l'art et de musicologie
unige:94238	Département d'histoire de l'art et de musicologie
unige:94240	Département d'histoire de l'art et de musicologie
unige:94241	Département d'histoire de l'art et de musicologie
unige:94242	Département de langue et de littérature anglaises
unige:94243	Département d'histoire de l'art et de musicologie
unige:94244	Section des sciences de l'éducation
unige:94245	Département des sciences de la Terre
unige:94257	Département de physique théorique
unige:94264	Centre universitaire d'informatique
unige:94264	Information Science Institute
unige:94264	Faculté des sciences de la société
unige:94265	Département de chimie organique
unige:94266	Département de chimie organique
unige:94290	Institut des sciences de l'environnement
unige:94290	Département de science politique et relations internationales
unige:94291	Département de chimie minérale, analytique et appliquée
unige:94293	Département de chimie organique
unige:94296	Département de chimie organique
unige:94298	Département de chimie minérale, analytique et appliquée
unige:94300	Section de psychologie
unige:94301	Institut de recherches sociologiques
unige:94302	Section de psychologie
unige:94303	Section de psychologie
unige:94305	Section de psychologie
unige:94305	Institut de recherches sociologiques
unige:94318	Section de psychologie
unige:94327	Département de physique de la matière quantique
unige:94328	Département de physique de la matière quantique
unige:94329	Département d'histoire du droit et des doctrines juridiques et politiques
unige:94330	Institut des sciences de l'environnement
unige:94330	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94331	Section des sciences de l'éducation
unige:94355	Ecole d'avocature
unige:94356	Centre interfacultaire en droits de l'enfant
unige:94363	Institut des sciences de l'environnement
unige:94363	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94364	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94365	Département de physique de la matière quantique
unige:94366	Département de chimie minérale, analytique et appliquée
unige:94367	Département de chimie minérale, analytique et appliquée
unige:94368	Section de psychologie
unige:94369	Département de chimie minérale, analytique et appliquée
unige:94370	Département de chimie minérale, analytique et appliquée
unige:94377	Département de chimie minérale, analytique et appliquée
unige:94381	Département de chimie minérale, analytique et appliquée
unige:94382	Département de chimie minérale, analytique et appliquée
unige:94384	Département de chimie minérale, analytique et appliquée
unige:94385	Département de chimie minérale, analytique et appliquée
unige:94387	Département de chimie minérale, analytique et appliquée
unige:94389	Département de chimie minérale, analytique et appliquée
unige:94403	Département de droit pénal
unige:94404	Section de psychologie
unige:94406	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94408	Faculté de droit
unige:94410	Global Studies Institute
unige:94410	Faculté de droit
unige:94411	Global Studies Institute
unige:94414	Département de physique de la matière quantique
unige:94415	Département de chimie minérale, analytique et appliquée
unige:94416	Département de chimie minérale, analytique et appliquée
unige:94417	Département de chimie minérale, analytique et appliquée
unige:94418	Département de chimie minérale, analytique et appliquée
unige:94419	Département de chimie minérale, analytique et appliquée
unige:94420	Département de chimie minérale, analytique et appliquée
unige:94421	Département de chimie minérale, analytique et appliquée
unige:94422	Département de chimie minérale, analytique et appliquée
unige:94423	Département de chimie minérale, analytique et appliquée
unige:94442	Section de psychologie
unige:94443	Section de psychologie
unige:94446	Section de psychologie
unige:94447	Section de psychologie
unige:94449	Section de psychologie
unige:94450	Section de psychologie
unige:94451	Section de psychologie
unige:94458	Institut d'études de la citoyenneté
unige:94459	Institut de démographie et de socioéconomie
unige:94460	Institut de démographie et de socioéconomie
unige:94461	Institut d'études de la citoyenneté
unige:94462	Département de sociologie
unige:94462	Institut de recherches sociologiques
unige:94463	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:94464	Département de géographie et environnement
unige:94465	Institut de recherches sociologiques
unige:94466	Département de sociologie
unige:94466	Institut de recherches sociologiques
unige:94467	Département d'histoire, économie et société
unige:94467	Institut d'histoire économique Paul Bairoch
unige:94470	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:94477	Section de psychologie
unige:94489	Département de chimie minérale, analytique et appliquée
unige:94490	Département de chimie organique
unige:94491	Département de chimie organique
unige:94493	Département de chimie minérale, analytique et appliquée
unige:94500	Département de droit public
unige:94501	Centre universitaire d'informatique
unige:94501	Département d'informatique
unige:94509	Institut des sciences de l'environnement
unige:94509	Département des sciences de la Terre
unige:94510	Groupe de physique appliquée
unige:94511	Département de traitement informatique multilingue
unige:94512	Groupe de physique appliquée
unige:94513	Institut des sciences de l'environnement
unige:94513	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94514	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94516	Département de géographie et environnement
unige:94524	Département de chimie minérale, analytique et appliquée
unige:94556	Section de psychologie
unige:94557	Section des sciences de l'éducation
unige:94558	Section des sciences de l'éducation
unige:94559	Section des sciences de l'éducation
unige:94560	Section de mathématiques
unige:94562	Institut universitaire de formation des enseignants
unige:94563	Section des sciences de l'éducation
unige:94564	Section des sciences de l'éducation
unige:94565	Groupe de physique appliquée
unige:94566	Centre universitaire d'informatique
unige:94566	Département de sociologie
unige:94566	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:94568	Faculté des sciences
unige:94577	Département de droit international public et organisation internationale
unige:94580	Département de physique nucléaire et corpusculaire
unige:94581	Département de physique nucléaire et corpusculaire
unige:94582	Département de physique nucléaire et corpusculaire
unige:94583	Département de physique nucléaire et corpusculaire
unige:94607	Département d'histoire générale
unige:94608	Département d'histoire générale
unige:94609	Département d'histoire générale
unige:94610	Centre universitaire d'informatique
unige:94610	Département de linguistique
unige:94611	Centre universitaire d'informatique
unige:94611	Département de linguistique
unige:94612	Centre universitaire d'informatique
unige:94612	Département de linguistique
unige:94613	Centre universitaire d'informatique
unige:94613	Département de linguistique
unige:94613	Ecole de langue et de civilisation françaises
unige:94614	Département d'histoire de l'art et de musicologie
unige:94615	Département d'histoire générale
unige:94616	Département d'histoire générale
unige:94617	Faculté autonome de théologie protestante
unige:94618	Département d'histoire générale
unige:94619	Département d'histoire générale
unige:94620	Département d'histoire générale
unige:94621	Département d'histoire générale
unige:94652	Centre de droit bancaire et financier
unige:94652	Département de droit civil
unige:94653	Centre de droit bancaire et financier
unige:94653	Département de droit civil
unige:94654	Département des sciences de la Terre
unige:94655	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94656	Groupe de physique appliquée
unige:94658	Institut des sciences de l'environnement
unige:94658	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94661	Département de chimie organique
unige:94665	Département des sciences de la Terre
unige:94666	Département de chimie minérale, analytique et appliquée
unige:94667	Département de chimie minérale, analytique et appliquée
unige:94668	Département de chimie minérale, analytique et appliquée
unige:94669	Département de chimie minérale, analytique et appliquée
unige:94670	Département de chimie minérale, analytique et appliquée
unige:94671	Département de chimie minérale, analytique et appliquée
unige:94685	Département de droit commercial
unige:94686	Département de droit international public et organisation internationale
unige:94687	Département de droit commercial
unige:94688	Département de droit civil
unige:94689	Département d'histoire du droit et des doctrines juridiques et politiques
unige:94691	Département de droit pénal
unige:94692	Département de droit civil
unige:94694	Département de droit public
unige:94695	Département de droit public
unige:94696	Département de droit public
unige:94697	Département de droit public
unige:94698	Département de droit public
unige:94699	Département de droit public
unige:94700	Section des sciences de l'éducation
unige:94702	Département de droit public
unige:94703	Département de droit public
unige:94704	Département de droit public
unige:94705	Département de droit public
unige:94706	Département de droit public
unige:94707	Département de droit public
unige:94708	Faculté de droit
unige:94709	Faculté de droit
unige:94710	Faculté de droit
unige:94711	Département de droit public
unige:94712	Département de droit public
unige:94714	Département de droit public
unige:94715	Faculté de droit
unige:94716	Département de droit pénal
unige:94717	Département de droit public
unige:94718	Département de droit public
unige:94719	Département de droit public
unige:94720	Département de droit public
unige:94722	Département de droit pénal
unige:94723	Département de droit pénal
unige:94724	Département de droit pénal
unige:94725	Département de droit pénal
unige:94726	Département de droit pénal
unige:94727	Faculté de droit
unige:94728	Département de droit pénal
unige:94729	Département de droit pénal
unige:94730	Département de droit pénal
unige:94731	Département de droit pénal
unige:94734	Département de droit pénal
unige:94735	Centre de droit bancaire et financier
unige:94736	Centre de droit bancaire et financier
unige:94738	Faculté de droit
unige:94740	Faculté de droit
unige:94741	Faculté de droit
unige:94742	Faculté de droit
unige:94743	Centre de droit bancaire et financier
unige:94745	Faculté de droit
unige:94747	Faculté de droit
unige:94748	Faculté de droit
unige:94749	Faculté de droit
unige:94750	Faculté de droit
unige:94751	Faculté de droit
unige:94752	Faculté de droit
unige:94753	Faculté de droit
unige:94754	Faculté de droit
unige:94755	Faculté de droit
unige:94756	Faculté de droit
unige:94757	Faculté de droit
unige:94758	Faculté de droit
unige:94759	Faculté de droit
unige:94760	Faculté de droit
unige:94761	Faculté de droit
unige:94762	Faculté de droit
unige:94763	Faculté de droit
unige:94764	Faculté de droit
unige:94765	Faculté de droit
unige:94766	Faculté de droit
unige:94767	Faculté de droit
unige:94768	Faculté de droit
unige:94769	Faculté de droit
unige:94770	Faculté de droit
unige:94771	Faculté de droit
unige:94772	Faculté de droit
unige:94773	Faculté de droit
unige:94774	Faculté de droit
unige:94775	Faculté de droit
unige:94776	Faculté de droit
unige:94779	Faculté de droit
unige:94780	Faculté de droit
unige:94781	Faculté de droit
unige:94782	Faculté de droit
unige:94783	Faculté de droit
unige:94784	Faculté de droit
unige:94785	Faculté de droit
unige:94786	Faculté de droit
unige:94787	Centre universitaire d'informatique
unige:94787	Département d'informatique
unige:94788	Département des sciences de la Terre
unige:94789	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94790	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94791	Institut des sciences de l'environnement
unige:94792	Département de chimie minérale, analytique et appliquée
unige:94793	Département de chimie minérale, analytique et appliquée
unige:94794	Département de chimie minérale, analytique et appliquée
unige:94795	Département de chimie minérale, analytique et appliquée
unige:94796	Département de chimie minérale, analytique et appliquée
unige:94797	Faculté des sciences de la société
unige:94798	Département de physique de la matière quantique
unige:94799	Rectorat et adjoints
unige:94801	Département de sociologie
unige:94802	Faculté de droit
unige:94803	Section de psychologie
unige:94807	Global Studies Institute
unige:94807	Département de droit international public et organisation internationale
unige:94808	Département de droit international public et organisation internationale
unige:94809	Faculté de droit
unige:94810	Centre de droit bancaire et financier
unige:94811	Département de droit international public et organisation internationale
unige:94812	Faculté de droit
unige:94813	Faculté de droit
unige:94814	Département de droit public
unige:94815	Département de chimie minérale, analytique et appliquée
unige:94816	Département de chimie minérale, analytique et appliquée
unige:94817	Département de chimie minérale, analytique et appliquée
unige:94836	Institut universitaire de formation des enseignants
unige:94836	Section des sciences de l'éducation
unige:94838	Section de psychologie
unige:94839	Section des sciences de l'éducation
unige:94841	Section des sciences de l'éducation
unige:94847	Département de chimie minérale, analytique et appliquée
unige:94849	Département de chimie minérale, analytique et appliquée
unige:94853	Département de chimie minérale, analytique et appliquée
unige:94854	Département de chimie minérale, analytique et appliquée
unige:94855	Département de chimie minérale, analytique et appliquée
unige:94856	Département de chimie minérale, analytique et appliquée
unige:94857	Département de chimie minérale, analytique et appliquée
unige:94858	Département de chimie minérale, analytique et appliquée
unige:94859	Département de chimie minérale, analytique et appliquée
unige:94860	Département de chimie minérale, analytique et appliquée
unige:94861	Département de chimie minérale, analytique et appliquée
unige:94862	Département de chimie minérale, analytique et appliquée
unige:94863	Département de chimie minérale, analytique et appliquée
unige:94864	Département de chimie minérale, analytique et appliquée
unige:94865	Département de chimie minérale, analytique et appliquée
unige:94867	Département des sciences de l'antiquité
unige:94868	Département des sciences de l'antiquité
unige:94869	Département des sciences de l'antiquité
unige:94876	Section des sciences de l'éducation
unige:94877	Section de psychologie
unige:94879	Département des sciences de l'antiquité
unige:94881	Département des sciences de l'antiquité
unige:94882	Département de langue et de littérature anglaises
unige:94883	Département de langue et de littérature anglaises
unige:94891	Département de langue et de littérature anglaises
unige:94894	Département des sciences de l'antiquité
unige:94895	Section de psychologie
unige:94903	Département de droit civil
unige:94904	Département de droit international public et organisation internationale
unige:94905	Département de science politique et relations internationales
unige:94906	Département de science politique et relations internationales
unige:94910	Département des sciences de la Terre
unige:94911	Département d'interprétation
unige:94912	Groupe de physique appliquée
unige:94913	Section de physique
unige:94914	Institut des sciences de l'environnement
unige:94914	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94915	Département de chimie physique
unige:94916	Département de chimie physique
unige:94917	Département de science politique et relations internationales
unige:94918	Institut pour la formation permanente en sciences sociales
unige:94919	Institut de recherches sociologiques
unige:94920	Institut d'études de la citoyenneté
unige:94921	Institut de la gouvernance de l'environnement et du développement territorial
unige:94922	Département de géographie et environnement
unige:94922	Institut de la gouvernance de l'environnement et du développement territorial
unige:94923	Département des sciences de l'antiquité
unige:94924	Département de chimie organique
unige:94925	Département de science politique et relations internationales
unige:94926	Institut des sciences de l'environnement
unige:94926	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94927	Département de science politique et relations internationales
unige:94928	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94939	Institut des sciences de l'environnement
unige:94939	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:94950	Département d'interprétation
unige:94951	Département de traduction
unige:94952	Département de traduction
unige:94953	Département de traduction
unige:94954	Département de traduction
unige:94955	Département de traduction
unige:94958	Département de traduction
unige:94959	Département de traduction
unige:94960	Département de traduction
unige:6157	Département de droit international public et organisation internationale
unige:6157	Département de droit international privé
unige:6158	Département de droit international public et organisation internationale
unige:6159	Département de droit international public et organisation internationale
unige:6160	Département de droit international public et organisation internationale
unige:6160	Département de droit international privé
unige:6161	Département de droit international public et organisation internationale
unige:6162	Département de droit international public et organisation internationale
unige:6163	Département de droit public
unige:6164	Département de chimie physique
unige:6165	Département de chimie physique
unige:6167	Département de chimie physique
unige:6168	Département de chimie physique
unige:6169	Département de chimie physique
unige:6172	Département de chimie physique
unige:6173	Département de chimie organique
unige:6173	Département de chimie physique
unige:6174	Département de chimie physique
unige:6175	Département de chimie physique
unige:6176	Département de chimie physique
unige:6177	Département de chimie physique
unige:6178	Département de chimie physique
unige:6179	Département de chimie physique
unige:6181	Département de chimie physique
unige:6182	Département de chimie organique
unige:6183	Département de chimie organique
unige:6184	Département de chimie organique
unige:6185	Département de chimie organique
unige:6186	Département de chimie organique
unige:6187	Département de chimie organique
unige:6189	Département de chimie organique
unige:6189	Département de chimie physique
unige:6190	Département de chimie organique
unige:6191	Département de chimie organique
unige:6192	Département de chimie organique
unige:6193	Département de chimie organique
unige:6194	Département de chimie organique
unige:6195	Département de chimie organique
unige:6196	Département de chimie organique
unige:6197	Département de chimie organique
unige:6198	Département de chimie organique
unige:6199	Département de chimie organique
unige:6200	Département de chimie organique
unige:6201	Département de chimie organique
unige:6203	Département de chimie organique
unige:6204	Département de chimie organique
unige:6205	Département de chimie organique
unige:6207	Département de chimie organique
unige:6208	Département de chimie organique
unige:6209	Département de chimie organique
unige:6210	Département de chimie organique
unige:6211	Département de chimie organique
unige:6212	Département de chimie organique
unige:6213	Département de chimie organique
unige:6214	Département de chimie organique
unige:6215	Département de chimie organique
unige:6216	Département de chimie organique
unige:6217	Département de chimie organique
unige:6218	Département de chimie organique
unige:6219	Département de chimie organique
unige:6220	Département de chimie organique
unige:6221	Département de chimie organique
unige:6222	Département de chimie organique
unige:6223	Département de chimie organique
unige:6223	Département de chimie minérale, analytique et appliquée
unige:6224	Département de chimie organique
unige:6225	Département de chimie organique
unige:6227	Département de chimie organique
unige:6229	Département de chimie organique
unige:6231	Département de chimie organique
unige:6232	Département de chimie organique
unige:6233	Département de chimie organique
unige:6234	Département de chimie organique
unige:6235	Département de chimie organique
unige:6236	Département de chimie organique
unige:6237	Département de chimie organique
unige:6238	Département de chimie organique
unige:6239	Département de chimie organique
unige:6246	Département de chimie organique
unige:6251	Département de chimie organique
unige:6252	Département de chimie organique
unige:6255	Département de chimie organique
unige:6256	Département de chimie organique
unige:6257	Département de chimie organique
unige:6258	Département de chimie organique
unige:6259	Section de mathématiques
unige:6265	Section de mathématiques
unige:6266	Section de mathématiques
unige:6267	Section de mathématiques
unige:6268	Section de mathématiques
unige:6269	Section de mathématiques
unige:6270	Section de mathématiques
unige:6271	Section de mathématiques
unige:95005	Département de philosophie
unige:95006	Centre universitaire d'informatique
unige:95006	Département de linguistique
unige:95008	Département de langue et de littérature allemandes
unige:95008	Section des sciences de l'éducation
unige:95009	Section de psychologie
unige:95011	Section des sciences de l'éducation
unige:95012	Section de psychologie
unige:95013	Section des sciences de l'éducation
unige:95014	Section des sciences de l'éducation
unige:95015	Section des sciences de l'éducation
unige:95016	Section des sciences de l'éducation
unige:95017	Section des sciences de l'éducation
unige:95018	Section des sciences de l'éducation
unige:95019	Section des sciences de l'éducation
unige:95020	Section des sciences de l'éducation
unige:95036	Département de droit civil
unige:95039	Département de droit international public et organisation internationale
unige:95040	Faculté d'économie et de management
unige:95043	Section de psychologie
unige:95044	Département de droit public
unige:95045	Département de droit public
unige:95046	Section de psychologie
unige:95047	Département de droit commercial
unige:95048	Département de droit commercial
