id	date
unige:169688	2021
unige:169689	2021
unige:169690	2021
unige:169691	2021
unige:169692	2021
unige:169693	2021
unige:169694	2021
unige:169695	2021
unige:169696	2021
unige:169699	2023
unige:169700	2023
unige:169701	2023
unige:169702	2022
unige:169703	2022
unige:169704	2022
unige:169705	2022
unige:169707	2023
unige:169708	2023
unige:169709	1984
unige:169710	2023
unige:169711	2023
unige:169712	2023
unige:169713	2022
unige:169714	2023
unige:169715	2022
unige:169716	2023
unige:169717	2023
unige:169718	2023
unige:169719	2023
unige:169727	2018
unige:169738	2014
unige:169739	2011
unige:169754	2023
unige:169756	2023
unige:169757	2023
unige:169758	2022
unige:169759	2012
unige:169760	2020
unige:169761	2023
unige:169762	2021
unige:169763	2017
unige:169764	2020
unige:169765	2014
unige:169766	2015
unige:169767	2022
unige:169768	2015
unige:169769	2015
unige:169770	2013
unige:169771	2023
unige:169775	2023
unige:169776	2023
unige:169778	2023
unige:169779	2023
unige:169780	2023
unige:169781	2023
unige:169784	2022
unige:169785	2022
unige:169786	2022
unige:169787	2022
unige:169789	2022
unige:169792	2023
unige:169793	2023
unige:169795	2023
unige:169796	2023
unige:169797	2023
unige:169798	2023
unige:169799	1908
unige:169800	1905
unige:169801	1903
unige:169802	1893
unige:169803	1915
unige:169804	1914
unige:169805	1902
unige:169806	1910
unige:169807	1969
unige:169808	1969
unige:169809	1962
unige:169815	2022
unige:169816	2022
unige:169817	1905
unige:169818	1906
unige:169819	1906
unige:169820	1906
unige:169821	2020
unige:169822	2021
unige:169824	2023
unige:169825	2023
unige:169826	2023
unige:169827	2021
unige:169828	2023
unige:169829	2020
unige:169830	2023
unige:169831	2021
unige:169832	2023
unige:169833	2023
unige:169834	2023
unige:169835	2022
unige:169836	2022
unige:169837	2023
unige:169838	2022
unige:169839	2022
unige:169840	2021
unige:169841	2023
unige:169843	2023
unige:169844	2022
unige:169845	2022
unige:169846	2023
unige:169847	2023
unige:169848	2023
unige:169849	2023
unige:169850	2023
unige:169851	2023
unige:169852	2023
unige:169853	2022
unige:169854	2022
unige:169855	2021
unige:169856	2021
unige:169857	2021
unige:169858	2021
unige:169859	2022
unige:169860	2022
unige:169861	2023
unige:169862	2023
unige:169863	2023
unige:169864	2023
unige:169865	2023
unige:169866	2021
unige:169867	2021
unige:169868	2021
unige:169869	2021
unige:169870	2021
unige:169871	2021
unige:169872	2022
unige:169873	2021
unige:169874	2021
unige:169875	2021
unige:169876	2021
unige:169877	2023
unige:169878	2023
unige:169879	2023
unige:169880	2023
unige:169881	2023
unige:169882	2023
unige:169889	2023
unige:169890	2023
unige:169896	2021
unige:169897	2023
unige:169898	2023
unige:169899	2021
unige:169900	2023
unige:169901	2023
unige:169902	2022
unige:169903	2021
unige:169904	2018
unige:169905	2023
unige:169906	2022
unige:169907	2023
unige:169908	2022
unige:169909	2023
unige:169910	2023
unige:169911	2020
unige:169912	2023
unige:169913	1923
unige:169914	1906
unige:169915	2023
unige:169916	2023
unige:169920	2023
unige:169922	2023
unige:169924	1922
unige:169926	1920
unige:169928	1917
unige:169929	1914
unige:169930	1913
unige:169931	1924
unige:169932	2023
unige:169933	2023
unige:169934	2023
unige:169935	2023
unige:169936	2023
unige:169937	2023
unige:169938	2022
unige:169939	2023
unige:169940	2022
unige:169941	2018
unige:169942	2021
unige:169943	2021
unige:169945	2021
unige:169946	2021
unige:169947	2021
unige:169951	1932
unige:169957	2014
unige:169958	2023
unige:169960	2012
unige:169961	2018
unige:169962	2014
unige:169963	2023
unige:169965	2015
unige:169966	2023
unige:169967	2012
unige:169968	2014
unige:169969	2012
unige:169971	2010
unige:169972	2011
unige:169973	2011
unige:169975	2023
unige:169976	2023
unige:169977	2022
unige:169978	2022
unige:169979	2022
unige:169980	2023
unige:169981	2023
unige:169982	1929
unige:169983	1933
unige:169984	1931
unige:169985	1936
unige:169990	2023
unige:169992	2023
unige:169993	2023
unige:169994	2023
unige:169995	2023
unige:169996	2021
unige:169997	2023
unige:169998	2023
unige:169999	2022
unige:170000	2023
unige:170001	2023
unige:170002	2022
unige:170003	2023
unige:170004	2023
unige:170005	2023
unige:170006	2021
unige:170007	2022
unige:170008	2022
unige:170009	2023
unige:170010	2020
unige:170011	2021
unige:170012	2020
unige:170013	1919
unige:170014	1930
unige:170015	1922
unige:170016	1923
unige:170017	1925
unige:170018	2019
unige:170019	1929
unige:170020	1914
unige:170021	1924
unige:170022	2023
unige:170023	2023
unige:170024	2023
unige:170025	2015
unige:170026	2015
unige:170027	2016
unige:170028	2023
unige:170029	2022
unige:170030	2023
unige:170031	2023
unige:170032	2023
unige:170033	2023
unige:170034	2019
unige:170035	2017
unige:170036	2016
unige:170037	2021
unige:170038	2015
unige:170042	2023
unige:170043	2023
unige:170044	2023
unige:170045	2022
unige:170046	2021
unige:170047	2020
unige:170048	2022
unige:170051	2014
unige:170052	2021
unige:170053	2022
unige:170054	2022
unige:170057	2023
unige:170058	2023
unige:170059	2023
unige:170060	2022
unige:170061	2022
unige:170062	2021
unige:170063	2022
unige:170064	2021
unige:170065	2021
unige:170066	2023
unige:170067	2022
unige:170068	2023
unige:170070	2023
unige:170072	2023
unige:170073	2023
unige:170074	2023
unige:170075	2023
unige:170077	2023
unige:170078	2023
unige:170079	2023
unige:170080	2023
unige:170081	2023
unige:170082	2023
unige:170084	2016
unige:170085	2018
unige:170086	2022
unige:170087	2018
unige:170089	2023
unige:170090	2019
unige:170092	2022
unige:170100	2023
unige:170101	2023
unige:170121	1990
unige:170137	2023
unige:170138	2023
unige:170139	2023
unige:170145	2023
unige:170146	2000
unige:170151	1906
unige:170152	1904
unige:170153	1904
unige:170154	2023
unige:170155	2023
unige:170156	1905
unige:170157	1904
unige:170158	1905
unige:170159	1904
unige:170160	1904
unige:170161	1905
unige:170162	1905
unige:170163	2023
unige:170164	2023
unige:170165	2023
unige:170166	2023
unige:170167	2023
unige:170168	2023
unige:170169	2023
unige:170170	2023
unige:170171	2024
unige:170172	2023
unige:170173	2023
unige:170174	2023
unige:170175	2023
unige:170176	2023
unige:170177	2019
unige:170178	2016
unige:170179	2014
unige:170180	2014
unige:170181	2013
unige:170182	2001
unige:170183	2013
unige:170184	2000
unige:170185	2000
unige:170186	2003
unige:170187	2001
unige:170188	2014
unige:170189	2016
unige:170190	2018
unige:170191	2017
unige:170192	2018
unige:170193	2017
unige:170194	2016
unige:170195	2017
unige:170196	2023
unige:170197	2021
unige:170198	2023
unige:170199	2023
unige:170200	2015
unige:170201	2023
unige:170202	2023
unige:170203	2023
unige:170204	2023
unige:170205	2022
unige:170206	2023
unige:170207	2023
unige:170208	2023
unige:170209	2023
unige:170210	2023
unige:170211	2023
unige:170212	2023
unige:170213	2023
unige:170214	2023
unige:170215	2023
unige:170216	2023
unige:170217	2023
unige:170218	2022
unige:170219	2023
unige:170220	2023
unige:170221	2023
unige:170222	2023
unige:170223	2023
unige:170224	2023
unige:170225	2023
unige:170226	2023
unige:170227	2020
unige:170228	2023
unige:170229	2022
unige:170230	2020
unige:170231	2023
unige:170232	2023
unige:170233	2023
unige:170234	2023
unige:170235	2023
unige:170236	2022
unige:170237	2023
unige:170238	2023
unige:170239	2023
unige:170240	2022
unige:170241	2022
unige:170242	2022
unige:170243	2023
unige:170244	2009
unige:170245	2023
unige:170246	2005
unige:170247	1914
unige:170248	2023
unige:170249	2023
unige:170250	2023
unige:170251	2023
unige:170252	2023
unige:170253	2023
unige:170254	2023
unige:170255	2023
unige:170256	2021
unige:170260	2023
unige:170261	2023
unige:170262	2023
unige:170263	2023
unige:170264	2023
unige:170265	2023
unige:170266	2023
unige:170267	2023
unige:170268	2023
unige:170269	2023
unige:170270	2023
unige:170271	2023
unige:170272	2023
unige:170273	2023
unige:170274	2023
unige:170275	2023
unige:170276	2023
unige:170278	2021
unige:170279	2012
unige:170280	2023
unige:170281	2022
unige:170282	2021
unige:170283	2023
unige:170284	2021
unige:170285	2021
unige:170286	2021
unige:170287	2021
unige:170288	2023
unige:170289	2023
unige:170290	1917
unige:170291	1920
unige:170292	1921
unige:170293	1917
unige:170294	1922
unige:170295	1922
unige:170296	1922
unige:170297	2023
unige:170298	2022
unige:170299	2023
unige:170300	2023
unige:170301	2023
unige:170302	2023
unige:170303	2023
unige:170304	2023
unige:170305	2023
unige:170306	2023
unige:170307	2023
unige:170308	2022
unige:170309	2022
unige:170310	2023
unige:170311	2023
unige:170312	2023
unige:170313	2023
unige:170314	2023
unige:170315	2020
unige:170316	2023
unige:170317	1916
unige:170318	1922
unige:170319	1921
unige:170320	1921
unige:170321	2023
unige:170322	2023
unige:170323	2023
unige:170324	2023
unige:170325	2023
unige:170326	2023
unige:170327	2023
unige:170333	2023
unige:170334	2023
unige:170335	2023
unige:170336	2023
unige:170337	2023
unige:170338	2023
unige:170339	2023
unige:170340	2023
unige:170341	2023
unige:170342	2022
unige:170343	2023
unige:170344	2023
unige:170345	2023
unige:170346	2023
unige:170347	2023
unige:170348	2023
unige:170349	2022
unige:170350	2023
unige:170351	2023
unige:170352	2023
unige:170353	2022
unige:170354	2019
unige:170355	2022
unige:170356	2022
unige:170357	2022
unige:170358	2022
unige:170359	2022
unige:170360	2022
unige:170361	2022
unige:170362	2020
unige:170363	2023
unige:170364	2023
unige:170365	2023
unige:170366	2023
unige:170367	2023
unige:170368	2023
unige:170369	2023
unige:170370	2015
unige:170371	2014
unige:170372	2015
unige:170373	2015
unige:170374	2015
unige:170375	2015
unige:170376	2017
unige:170377	2017
unige:170378	2023
unige:170379	2023
unige:170380	2023
unige:170381	2023
unige:170382	2023
unige:170383	2023
unige:170384	2023
unige:170385	2023
unige:170386	2023
unige:170387	2023
unige:170388	2023
unige:170389	2023
unige:170390	2023
unige:170391	2022
unige:170392	2023
unige:170393	2006
unige:170394	1921
unige:170395	1914
unige:170396	1921
unige:170397	2023
unige:170398	2023
unige:170399	2023
unige:170400	2023
unige:170401	2023
unige:170402	2022
unige:170403	2022
unige:170404	2020
unige:170405	1996
unige:170406	1999
unige:170407	2014
unige:170408	2010
unige:170409	2015
unige:170410	1916
unige:170411	2023
unige:170412	1917
unige:170413	2023
unige:170414	1920
unige:170415	1922
unige:170416	1922
unige:170417	2023
unige:170418	2023
unige:170419	2020
unige:170420	2020
unige:170421	2001
unige:170422	2001
unige:170423	2022
unige:170424	2022
unige:170425	2022
unige:170426	2022
unige:170427	2022
unige:170428	2022
unige:170429	2022
unige:170430	2022
unige:170431	2023
unige:170432	2022
unige:170433	2022
unige:170434	2022
unige:170435	2022
unige:170436	2022
unige:170437	2022
unige:170438	2022
unige:170439	2022
unige:170440	2022
unige:170441	2022
unige:170442	2022
unige:170443	2022
unige:170444	2021
unige:170445	2022
unige:170446	2022
unige:170447	2022
unige:170448	2022
unige:170449	2022
unige:170450	2022
unige:170451	2022
unige:170452	2022
unige:170453	2022
unige:170454	2022
unige:170455	2022
unige:170457	2023
unige:170458	2023
unige:170459	2023
unige:170460	2022
unige:170461	2023
unige:170462	2023
unige:170463	2023
unige:170464	2023
unige:170465	2022
unige:170466	2022
unige:170467	2022
unige:170468	2022
unige:170469	2022
unige:170470	2022
unige:170471	2022
unige:170472	2022
unige:170473	2022
unige:170474	2022
unige:170475	2022
unige:170476	2022
unige:170477	2022
unige:170478	2022
unige:170479	2022
unige:170480	2022
unige:170481	2022
unige:170482	2022
unige:170484	2022
unige:170485	2023
unige:170486	2023
unige:170487	2022
unige:170488	2023
unige:170489	2021
unige:170490	2023
unige:170491	2023
unige:170492	2023
unige:170493	2023
unige:170494	2023
unige:170495	2023
unige:170496	2023
unige:170497	2023
unige:170498	2023
unige:170499	2023
unige:170500	2024
unige:170501	2022
unige:170502	2023
unige:170503	2022
unige:170504	2023
unige:170505	2022
unige:170506	2023
unige:170507	2023
unige:170508	2021
unige:170509	2023
unige:170510	2019
unige:170511	2023
unige:170512	2017
unige:170513	2005
unige:170514	2021
unige:170515	2022
unige:170516	2022
unige:170517	2022
unige:170518	2022
unige:170519	2023
unige:170520	2021
unige:170521	2021
unige:170522	2003
unige:170523	2023
unige:170524	2023
unige:170525	2017
unige:170526	2022
unige:170527	2022
unige:170528	2020
unige:170529	2022
unige:170530	2022
unige:170531	2023
unige:170532	2023
unige:170533	2023
unige:170534	2023
unige:170535	2023
unige:170536	2023
unige:170537	2023
unige:170538	2023
unige:170539	2020
unige:170541	2021
unige:170542	2021
unige:170543	2023
unige:170544	2021
unige:170545	2023
unige:170546	2023
unige:170548	2023
unige:170549	2022
unige:170550	2022
unige:170551	2023
unige:170552	2023
unige:170553	2023
unige:170554	2022
unige:170555	2022
unige:170556	2022
unige:170557	2022
unige:170558	2022
unige:170559	2022
unige:170560	2023
unige:170561	2023
unige:170562	2023
unige:170563	2023
unige:170564	2022
unige:170565	2023
unige:170566	2023
unige:170567	2023
unige:170568	2023
unige:170569	2023
unige:170570	2023
unige:170571	2023
unige:170572	2023
unige:170573	2023
unige:170574	2023
unige:170575	2023
unige:170576	2023
unige:170577	2023
unige:170578	2022
unige:170579	2023
unige:170580	2022
unige:170581	2022
unige:170582	2022
unige:170583	2022
unige:170584	2022
unige:170585	2020
unige:170586	2022
unige:170588	2020
unige:170589	2021
unige:170590	2020
unige:170591	2022
unige:170592	2023
unige:170593	2022
unige:170594	2023
unige:170595	2023
unige:170596	2023
unige:170597	2023
unige:170598	2016
unige:170599	2022
unige:170602	2023
unige:170603	2023
unige:170604	2023
unige:170605	2023
unige:170606	2023
unige:170607	2023
unige:170608	2023
unige:170609	2023
unige:170610	2023
unige:170611	2023
unige:170612	2019
unige:170613	2023
unige:170614	2023
unige:170615	2023
unige:170616	2023
unige:170617	2023
unige:170618	2023
unige:170619	2023
unige:170620	2023
unige:170621	2022
unige:170622	2010
unige:170623	2021
unige:170624	2021
unige:170625	2021
unige:170626	2021
unige:170627	2021
unige:170628	2023
unige:170629	2020
unige:170630	2021
unige:170631	2021
unige:170632	2021
unige:170633	2021
unige:170634	2021
unige:170635	2023
unige:170636	2023
unige:170637	2023
unige:170638	2021
unige:170639	2023
unige:170640	2023
unige:170641	2022
unige:170642	2023
unige:170643	2023
unige:170644	2023
unige:170645	2023
unige:170646	2023
unige:170647	2023
unige:170648	2022
unige:170649	2023
unige:170650	2023
unige:170651	2023
unige:170652	2023
unige:170653	2023
unige:170654	2023
unige:170655	2023
unige:170656	2023
unige:170657	2023
unige:170658	2023
unige:170659	2023
unige:170660	2023
unige:170661	2023
unige:170662	2023
unige:170663	2023
unige:170664	2023
unige:170665	2019
unige:170666	2019
unige:170667	2019
unige:170668	2022
unige:170669	2022
unige:170670	2023
unige:170671	2017
unige:170672	2022
unige:170673	2018
unige:170674	2020
unige:170675	2023
unige:170676	2023
unige:170677	2023
unige:170678	2023
unige:170679	2023
unige:170680	2023
unige:170681	2021
unige:170682	2023
unige:170683	2022
unige:170684	2018
unige:170685	2021
unige:170686	2021
unige:170687	2021
unige:170688	2023
unige:170689	2021
unige:170690	2022
unige:170691	2023
unige:170692	2021
unige:170693	2021
unige:170694	2023
unige:170695	2023
unige:170696	2023
unige:170697	2023
unige:170698	2023
unige:170699	2016
unige:170700	2023
unige:170701	2023
unige:170702	2023
unige:170703	2023
unige:170704	2023
unige:170705	2023
unige:170706	2023
unige:170707	2021
unige:170708	2023
unige:170709	2023
unige:170710	2021
unige:170711	2023
unige:170712	2023
unige:170713	2023
unige:170714	2023
unige:170716	2023
unige:170719	2023
unige:170720	2023
unige:170721	2023
unige:170722	2023
unige:170723	2023
unige:170724	2023
unige:170725	2023
unige:170726	2019
unige:170727	2022
unige:170728	2023
unige:170729	2023
unige:170730	2023
unige:170731	2021
unige:170732	2021
unige:170733	2023
unige:170734	2023
unige:170735	2023
unige:170736	2023
unige:170737	2023
unige:170738	2022
unige:170739	2023
unige:170740	2023
unige:170741	2023
unige:170742	2023
unige:170743	2023
unige:170744	2023
unige:170745	2023
unige:170746	2023
unige:170747	2023
unige:170748	2023
unige:170749	2023
unige:170750	2023
unige:170751	2023
unige:170752	2023
unige:170756	2023
unige:170757	2023
unige:170762	2023
unige:170763	2023
unige:170770	2023
unige:170771	2021
unige:170772	2021
unige:170773	2021
unige:170774	2022
unige:170775	2021
unige:170776	2023
unige:170777	2021
unige:170778	2021
unige:170779	2023
unige:170780	2023
unige:170784	2021
unige:170786	1991
unige:170788	2020
unige:170790	1993
unige:170791	2001
unige:170792	2001
unige:170794	2023
unige:170796	2023
unige:170802	2023
unige:170803	2023
unige:170807	2021
unige:170808	2023
unige:170809	2020
unige:170810	2020
unige:170811	2019
unige:170812	2018
unige:170813	2023
unige:170814	2018
unige:170816	2021
unige:170817	2021
unige:170818	2021
unige:170821	2021
unige:170822	2021
unige:170825	2021
unige:170827	2021
unige:170829	2021
unige:170830	2021
unige:170831	2021
unige:170832	2021
unige:170834	2021
unige:170835	2023
unige:170836	2021
unige:170837	2021
unige:170838	2021
unige:170839	2018
unige:170840	2018
unige:170841	2018
unige:170843	2018
unige:170845	2023
unige:170846	2018
unige:170847	2017
unige:170848	2018
unige:170849	2017
unige:170851	2023
unige:170852	2023
unige:170853	2023
unige:10671	2004
unige:10674	2004
unige:10675	1986
unige:10677	1998
unige:10678	1996
unige:10679	1986
unige:10680	2010
unige:10681	1990
unige:10682	1991
unige:10683	1988
unige:10684	2009
unige:10685	2009
unige:10686	2009
unige:10687	2010
unige:10688	1996
unige:10689	2007
unige:10690	2008
unige:10691	2010
unige:10692	2010
unige:10693	2010
unige:10694	2009
unige:10695	2010
unige:10696	2009
unige:10697	2009
unige:10698	2010
unige:10699	2010
unige:10700	2009
unige:10701	1999
unige:10702	2006
unige:10703	2005
unige:10704	2005
unige:10707	2008
unige:10708	2002
unige:10709	2003
unige:10710	2009
unige:10711	2003
unige:10712	2009
unige:10713	2006
unige:10714	2010
unige:10715	2009
unige:10716	2009
unige:10717	2009
unige:10718	2008
unige:10719	2008
unige:10720	1998
unige:10721	2009
unige:10722	2009
unige:10723	2006
unige:10724	2001
unige:10725	2002
unige:10726	2002
unige:10727	2009
unige:10728	2000
unige:10729	2006
unige:10730	1996
unige:10731	2010
unige:10732	2009
unige:10733	2006
unige:10734	2003
unige:10735	1991
unige:10736	1998
unige:10737	2000
unige:10738	2002
unige:10739	2008
unige:10740	1994
unige:10741	2006
unige:10742	2005
unige:10743	2003
unige:10744	2003
unige:10745	1990
unige:10746	2002
unige:10747	1996
unige:10748	2005
unige:10749	2005
unige:10750	2003
unige:10751	2005
unige:10752	2009
unige:10753	2004
unige:10755	2003
unige:10756	2005
unige:10757	2007
unige:10758	2009
unige:10759	2001
unige:10760	2009
unige:10761	2009
unige:10762	2009
unige:10764	1990
unige:10765	2004
unige:10766	2003
unige:10767	2002
unige:10768	2008
unige:10769	2004
unige:10770	1997
unige:10771	1996
unige:10772	1985
unige:10773	1987
unige:10774	1987
unige:10775	2010
unige:10777	1979
unige:10778	1981
unige:170854	2023
unige:170855	2021
unige:170856	2015
unige:170857	2023
unige:170859	2020
unige:170860	2022
unige:170861	2023
unige:170862	2023
unige:170863	2023
unige:170864	2017
unige:170866	2023
unige:170868	2022
unige:170869	2023
unige:170871	2023
unige:170872	2023
unige:170873	2023
unige:170874	2023
unige:170875	2023
unige:170880	2018
unige:170881	2023
unige:170882	2023
unige:170883	2023
unige:170884	2023
unige:170885	2022
unige:170886	2023
unige:170887	2023
unige:170888	2022
unige:170889	2022
unige:170890	2023
unige:170891	2023
unige:170892	2023
unige:170893	2021
unige:170894	2022
unige:170895	2023
unige:170896	2023
unige:170897	2023
unige:170898	2021
unige:170899	2023
unige:170900	2023
unige:170901	2023
unige:170902	2023
unige:170903	2023
unige:170904	2023
unige:170905	2023
unige:170906	2021
unige:170907	2023
unige:170908	2023
unige:170909	2023
unige:170910	2023
unige:170911	2023
unige:170912	2021
unige:170913	2023
unige:170914	2023
unige:170915	2020
unige:170916	2021
unige:170917	2021
unige:170918	2021
unige:170919	2017
unige:170920	2017
unige:170921	2015
unige:170922	2013
unige:170923	2012
unige:170924	2012
unige:170925	2012
unige:170926	2012
unige:170927	2011
unige:170928	2011
unige:170930	2011
unige:170931	2011
unige:170932	2023
unige:170933	2023
unige:170934	2021
unige:170935	2023
unige:170936	2023
unige:170937	2023
unige:170938	2010
unige:170939	2009
unige:170940	2013
unige:170941	2021
unige:170942	2023
unige:170943	2010
unige:170945	2023
unige:170946	2023
unige:170949	2023
unige:170950	2023
unige:170951	2023
unige:170953	2023
unige:170955	2023
unige:170956	2023
unige:170957	2023
unige:170958	2023
unige:170959	2023
unige:170960	2023
unige:170961	2023
unige:170962	2023
unige:170963	2023
unige:170964	2023
unige:170967	2023
unige:170968	2023
unige:170969	2023
unige:170971	2023
unige:170977	2018
unige:170978	2009
unige:170979	2009
unige:170980	2023
unige:170981	2023
unige:170983	1997
unige:170984	2023
unige:170985	2023
unige:170986	2023
unige:170989	2023
unige:170990	2023
unige:170991	2016
unige:170993	2010
unige:170995	2008
unige:170996	2008
unige:170997	2008
unige:170998	2007
unige:170999	2023
unige:171010	1997
unige:171016	2023
unige:171018	2021
unige:171019	2019
unige:171020	2023
unige:171021	2020
unige:171022	2023
unige:171024	2023
unige:171028	2023
unige:171030	2023
unige:171032	2023
unige:171035	2023
unige:171059	2007
unige:171060	2005
unige:171061	2005
unige:171062	2009
unige:171063	2011
unige:171066	2023
unige:171067	2023
unige:171069	2023
unige:171070	2023
unige:171073	2023
unige:171077	2014
unige:171107	2023
unige:171108	2023
unige:171131	2023
unige:171132	2023
unige:171133	2023
unige:171134	2023
unige:171135	2023
unige:171136	2023
unige:171137	2023
unige:171138	2022
unige:171139	2004
unige:171140	2003
unige:171141	2008
unige:171142	2016
unige:171143	2023
unige:171144	2023
unige:171145	2001
unige:171146	1999
unige:171147	1994
unige:171148	2023
unige:171149	2022
unige:171150	2017
unige:171151	2017
unige:171152	2022
unige:171153	2021
unige:171154	2015
unige:171155	2010
unige:171156	2022
unige:171157	2023
unige:171158	2020
unige:171159	2022
unige:171160	2023
unige:171161	2023
unige:171162	2023
unige:171163	2023
unige:171164	2016
unige:171165	2023
unige:171166	2022
unige:171167	2022
unige:171168	2023
unige:171169	2023
unige:171170	2023
unige:171171	2023
unige:171172	2023
unige:171173	2023
unige:171174	2023
unige:171175	2023
unige:171176	2023
unige:171177	2023
unige:171178	2023
unige:171179	2023
unige:171180	2023
unige:171181	2023
unige:171182	2021
unige:171183	2020
unige:171184	2005
unige:171185	2014
unige:171186	2014
unige:171187	2014
unige:171188	2014
unige:171189	2014
unige:171190	2014
unige:171191	2014
unige:171192	2014
unige:171193	2014
unige:171194	2014
unige:171195	2014
unige:171196	2023
unige:171197	2002
unige:171198	2004
unige:171199	2005
unige:171200	2001
unige:171201	2023
unige:171202	2023
unige:171203	2023
unige:171204	2023
unige:171205	2023
unige:171206	2023
unige:171207	2014
unige:171208	2014
unige:171209	2014
unige:171210	2014
unige:171211	2014
unige:171212	2013
unige:171213	2013
unige:171214	2013
unige:171215	2023
unige:171216	2020
unige:171217	2023
unige:171220	1995
unige:171221	1996
unige:171222	1996
unige:171223	1992
unige:171224	2001
unige:171225	2002
unige:171226	2006
unige:171228	1993
unige:171229	1995
unige:171230	1995
unige:171231	2020
unige:171232	2023
unige:171233	2021
unige:171234	2023
unige:171235	2022
unige:171236	2022
unige:171237	2023
unige:171238	2023
unige:171239	1999
unige:171240	2023
unige:171241	2023
unige:171242	2023
unige:171243	2023
unige:171244	2023
unige:171245	2023
unige:171246	2023
unige:171247	2022
unige:171248	2023
unige:171249	2023
unige:171250	2023
unige:171251	2023
unige:171252	2023
unige:171253	2023
unige:171254	2023
unige:171269	2005
unige:171270	2023
unige:171271	2013
unige:171272	2012
unige:171273	2012
unige:171274	2012
unige:171275	2013
unige:171276	2023
unige:171277	2023
unige:171278	2023
unige:171279	2012
unige:171280	2012
unige:171281	2012
unige:171282	2013
unige:171283	2005
unige:171284	2003
unige:171285	1994
unige:171286	2003
unige:171287	2022
unige:171288	2023
unige:171289	2003
unige:171290	1992
unige:171291	1999
unige:171292	1992
unige:171293	1998
unige:171294	2005
unige:171295	1997
unige:171296	2000
unige:171297	2023
unige:171298	1992
unige:171299	2000
unige:171300	1994
unige:171301	2019
unige:171302	2018
unige:171303	2007
unige:171304	2007
unige:171305	2007
unige:171306	2008
unige:171307	2009
unige:171308	2009
unige:171309	2023
unige:171310	2023
unige:171311	2023
unige:171312	2012
unige:171313	2012
unige:171314	2012
unige:171315	2011
unige:171316	2023
unige:171317	2011
unige:171318	2011
unige:171319	2011
unige:171320	2011
unige:171321	2011
unige:171322	2011
unige:171323	2011
unige:171324	2009
unige:171325	2011
unige:171326	2004
unige:171327	2007
unige:171332	2023
unige:171333	2023
unige:171334	2023
unige:171335	2023
unige:171336	2023
unige:171337	2023
unige:171338	2023
unige:171339	2023
unige:171340	2023
unige:171341	2023
unige:171344	2023
unige:171345	2023
unige:171346	2023
unige:171348	2023
unige:171349	2023
unige:171353	2023
unige:171354	2023
unige:171355	2023
unige:171356	2004
unige:171357	2023
unige:171358	2009
unige:171359	2021
unige:171360	2022
unige:171361	2017
unige:171362	2020
unige:171363	2018
unige:171364	2020
unige:171365	2022
unige:171366	2022
unige:171367	2017
unige:171368	2018
unige:171369	2020
unige:171370	2020
unige:171373	1994
unige:171374	2004
unige:171375	1994
unige:171376	1993
unige:171377	1999
unige:171378	2000
unige:171379	2001
unige:171380	2000
unige:171381	1997
unige:171384	2023
unige:171385	2023
unige:171386	2023
unige:171387	2023
unige:171388	2023
unige:171389	2023
unige:171390	2023
unige:171391	2023
unige:171392	2023
unige:171393	2023
unige:171394	2023
unige:171395	2023
unige:171396	1997
unige:171397	2023
unige:171398	2023
unige:171399	2023
unige:171400	2023
unige:171401	2023
unige:171402	2011
unige:171403	2007
unige:171404	2001
unige:171405	2005
unige:171406	2005
unige:171407	2006
unige:171408	2007
unige:171410	2023
unige:171464	2013
unige:171465	2013
unige:171466	2023
unige:171468	2022
unige:171470	2023
unige:171472	2021
unige:171473	2023
unige:171474	2021
unige:171475	2023
unige:171476	2023
unige:171477	2021
unige:171478	2023
unige:171479	2023
unige:171480	2021
unige:171481	2021
unige:171483	2023
unige:171484	2023
unige:171485	2023
unige:171486	2023
unige:171487	2022
unige:171488	2022
unige:171489	2006
unige:171490	2023
unige:171491	2022
unige:171493	2022
unige:171494	1997
unige:171495	2023
unige:171496	2017
unige:171497	2023
unige:171498	2022
unige:171499	2021
unige:171500	2023
unige:171501	2023
unige:171502	2022
unige:171503	1995
unige:171504	2018
unige:171505	2016
unige:171506	2014
unige:171507	2023
unige:171508	2022
unige:171509	2020
unige:171510	2023
unige:171511	2023
unige:171512	2009
unige:171513	2014
unige:171514	2022
unige:171515	2022
unige:171516	2022
unige:171517	2019
unige:171518	2023
unige:171519	2022
unige:171520	2017
unige:171521	2008
unige:171522	2008
unige:171523	2016
unige:171524	2008
unige:171525	2020
unige:171526	2020
unige:171527	2007
unige:171528	2007
unige:171529	2007
unige:171530	2007
unige:171531	2006
unige:171532	2023
unige:171534	2022
unige:171535	2023
unige:171536	2023
unige:171537	2006
unige:171538	2006
unige:171539	2006
unige:171540	2005
unige:171541	2020
unige:171542	2004
unige:171543	2023
unige:171544	2014
unige:171545	2012
unige:171546	2023
unige:171547	2023
unige:171548	2019
unige:171549	2012
unige:171550	2022
unige:171551	2021
unige:171552	2021
unige:171553	2022
unige:171554	2022
unige:171555	2023
unige:171556	2022
unige:171557	2022
unige:171558	2022
unige:171559	2022
unige:171560	2022
unige:171561	2022
unige:171562	2022
unige:171565	2022
unige:171566	2023
unige:171567	2023
unige:171568	2021
unige:171569	2022
unige:171570	2022
unige:171571	2023
unige:171572	2023
unige:171573	2023
unige:171574	2021
unige:171575	2021
unige:171576	2012
unige:171577	2014
unige:171578	2023
