id	pmid
unige:5554	19532145
unige:5556	19211506
unige:5557	19404645
unige:5559	19433241
unige:5566	19647447
unige:5567	19710672
unige:5570	19589960
unige:5571	19885415
unige:5572	19720613
unige:5574	19683500
unige:5576	19002211
unige:5577	19230903
unige:5578	19457075
unige:5579	19494335
unige:5583	19468071
unige:5585	19376774
unige:5586	19485752
unige:5587	19506172
unige:5590	15332628
unige:5592	20186534
unige:5593	19349151
unige:5595	19391179
unige:5596	19244078
unige:5597	19332497
unige:5598	19393040
unige:5601	19487572
unige:5602	19473368
unige:5603	16615250
unige:5604	17364480
unige:5608	12569525
unige:5612	15378884
unige:5616	17297216
unige:5651	19302390
unige:5652	19451064
unige:5653	19376679
unige:87425	27545501
unige:87426	27184853
unige:87428	26821858
unige:87429	26614669
unige:87430	27224838
unige:87431	27288833
unige:87432	27382460
unige:87433	26793299
unige:87434	26354148
unige:87435	26991315
unige:87439	26416157
unige:87440	27545065
unige:87441	27420754
unige:87443	27052924
unige:87444	27515162
unige:87445	27373497
unige:87446	27222461
unige:87447	27142672
unige:87448	26903305
unige:87449	26728859
unige:87450	26728101
unige:87451	26665656
unige:87452	27214748
unige:87453	26828579
unige:87454	26665657
unige:87455	26653566
unige:87456	26608526
unige:87457	25779332
unige:87458	24625839
unige:87554	27567708
unige:87594	27346058
unige:87605	27542332
unige:87606	27475737
unige:87607	27305046
unige:87608	27091440
unige:87617	26906153
unige:87629	26731633
unige:87630	26720215
unige:87631	26641253
unige:87632	26603921
unige:87633	26568581
unige:87634	26507428
unige:87635	26471079
unige:87636	26464204
unige:87637	26230280
unige:87638	26940884
unige:87640	27367432
unige:87642	27031464
unige:87644	27497812
unige:87645	26538501
unige:87646	27263149
unige:87647	27299990
unige:87648	26603920
unige:87650	27421192
unige:87656	27381263
unige:87657	26907738
unige:87658	27262227
unige:87659	26988333
unige:87662	26025581
unige:87700	27091229
unige:87704	27425643
unige:87705	25243136
unige:87786	26927887
unige:87787	27170354
unige:87788	27425421
unige:87791	27458458
unige:87792	27467575
unige:87793	27647881
unige:87929	27516735
unige:87932	26880575
unige:87933	26598073
unige:87935	27106389
unige:87938	26686257
unige:87939	26585743
unige:87940	26151269
unige:87943	26149033
unige:87944	25919531
unige:87945	26583264
unige:87946	26415051
unige:87948	26566578
unige:87949	26207329
unige:87950	26510434
unige:87951	26584278
unige:87952	25956677
unige:87953	25845161
unige:87954	26619703
unige:87955	26613768
unige:87957	25950182
unige:87960	25922549
unige:87962	26244648
unige:87964	25573238
unige:87965	26022188
unige:87979	25775929
unige:87980	25178102
unige:87981	25751563
unige:87986	27263487
unige:87988	25362715
unige:87993	26509062
unige:87994	26629407
unige:87995	25088157
unige:87996	26327198
unige:87997	26187432
unige:87998	26361784
unige:87999	26614204
unige:88000	26583099
unige:88001	26036199
unige:88003	26083537
unige:88004	26230550
unige:88006	25799644
unige:88007	26391989
unige:88011	25953844
unige:88012	26852554
unige:88013	26239296
unige:88014	26123801
unige:88017	26734682
unige:88018	26852553
unige:88019	26852550
unige:88020	25799655
unige:88021	26021138
unige:88022	26021136
unige:88023	26021139
unige:88028	27207763
unige:88084	7532136
unige:88212	26542553
unige:88213	26266344
unige:88214	25374339
unige:88216	26147585
unige:88217	27573249
unige:88219	26586302
unige:88220	26429657
unige:88312	27524504
unige:88313	27475672
unige:88314	27178144
unige:88315	27133946
unige:88316	27082769
unige:88317	21775069
unige:88318	27004619
unige:88319	26853336
unige:88320	26796870
unige:88321	26189689
unige:88322	27065024
unige:88330	27084526
unige:88364	27640400
unige:88394	27325688
unige:88421	27597753
unige:88436	26545794
unige:88437	26737510
unige:88438	25526823
unige:88460	26754582
unige:88461	26750203
unige:88462	27212019
unige:88463	27140231
unige:88464	24416656
unige:88465	21771966
unige:88466	22297301
unige:88467	22408021
unige:88468	22967513
unige:88469	23277190
unige:88471	26553051
unige:88473	26915301
unige:88474	26861548
unige:88476	27155871
unige:88477	27279209
unige:88478	27565711
unige:88479	26698852
unige:88480	27240836
unige:88481	27071885
unige:88483	27010443
unige:88484	27329729
unige:88485	26001634
unige:88486	27472883
unige:88487	27158462
unige:88488	27386938
unige:88489	26982498
unige:88509	26513877
unige:88510	25522906
unige:88511	25907643
unige:88512	25706997
unige:88513	26446257
unige:88514	25898189
unige:88515	25016579
unige:88516	26062221
unige:88517	26062220
unige:88518	26062219
unige:88519	25845187
unige:88520	26946711
unige:88521	26038813
unige:88528	27219621
unige:88529	27198604
unige:88530	27566875
unige:88531	26866515
unige:88532	26816339
unige:88533	26782347
unige:88534	26691634
unige:88535	25129416
unige:88575	27377043
unige:88576	27368015
unige:88579	27610073
unige:88581	27605914
unige:88584	26946517
unige:88585	27479807
unige:88586	27273468
unige:88587	27333829
unige:88590	26755161
unige:88591	27432833
unige:88593	26711778
unige:88594	27381614
unige:88595	27470005
unige:88596	27706524
unige:88597	26569159
unige:88598	9282716
unige:5655	19355789
unige:5656	19482739
unige:5657	19546218
unige:5660	19671664
unige:5661	19642973
unige:5662	19666548
unige:5663	19576180
unige:5664	19686688
unige:5665	19523814
unige:5666	19443190
unige:5667	18287082
unige:5668	18624407
unige:5669	18644787
unige:88602	9094243
unige:88610	27628184
unige:88614	26921941
unige:88621	27605928
unige:88623	27160387
unige:88625	26733190
unige:88661	23300253
unige:88662	27233745
unige:88663	26506568
unige:88664	27384400
unige:88666	26701127
unige:88667	26590148
unige:88670	26374404
unige:88671	27334943
unige:88672	27276723
unige:88673	27487680
unige:88674	27332283
unige:88675	27082758
unige:88676	27607645
unige:88686	15807226
unige:88690	27599297
unige:88691	15510234
unige:88692	15470559
unige:88693	27558213
unige:88694	26216341
unige:88695	25414232
unige:88696	24918437
unige:88697	24778866
unige:88698	2771934
unige:88724	27006489
unige:88725	27308921
unige:88727	27647886
unige:88754	27781030
unige:88755	27604619
unige:88756	26958165
unige:88757	26540995
unige:88758	26540992
unige:88759	25518946
unige:88762	26070071
unige:88763	27551861
unige:88764	25987667
unige:88791	25632931
unige:88792	26330617
unige:88793	27564680
unige:88801	25215217
unige:88802	25001007
unige:88803	24513780
unige:88804	17111063
unige:88806	15470563
unige:88813	26591077
unige:88816	26892985
unige:88856	25475669
unige:88857	27018849
unige:88858	26005929
unige:88859	26448082
unige:88860	26858304
unige:88892	27715405
unige:88895	25171917
unige:88981	27617755
unige:88982	26922887
unige:88983	27256571
unige:88984	27729475
unige:88985	26681322
unige:88986	27297868
unige:88987	26334616
unige:88988	26867624
unige:88989	27497026
unige:88991	27439482
unige:88992	27569549
unige:88995	27421267
unige:88998	27353043
unige:88999	26996948
unige:89001	26755635
unige:89005	26931183
unige:89009	27221149
unige:89011	26599765
unige:89012	27318997
unige:89013	26657967
unige:89015	12898082
unige:89017	22585110
unige:89018	15898679
unige:89019	27542272
unige:89028	27401216
unige:89030	27677220
unige:89031	26935479
unige:89032	26676273
unige:89033	26773800
unige:89034	26864329
unige:89035	27641659
unige:89036	27325154
unige:89037	27460321
unige:89039	27456684
unige:89042	27031290
unige:89043	27671466
unige:89044	27422229
unige:89068	27061794
unige:89069	27023449
unige:89070	26631918
unige:89071	26757272
unige:89072	26555025
unige:89073	25672892
unige:89074	24668259
unige:89075	24700125
unige:89076	24628832
unige:89077	24081194
unige:89078	23734777
unige:89079	23927442
unige:89080	23814117
unige:89081	23467568
unige:89082	27825456
unige:89083	27791133
unige:89084	27726004
unige:89085	27616447
unige:89086	27663419
unige:89087	27555041
unige:89088	27599041
unige:89089	27627964
unige:89090	27456129
unige:89091	27708418
unige:89097	26507303
unige:89098	27733271
unige:89101	27799913
unige:89118	27399083
unige:89119	26661828
unige:89120	26582208
unige:89121	26537763
unige:89122	28177486
unige:89123	27178778
unige:89124	27671991
unige:89125	27716878
unige:89132	23541566
unige:89133	25467588
unige:89134	27765551
unige:89138	25087180
unige:89139	26772609
unige:89140	26832157
unige:89170	26637408
unige:89171	25489060
unige:89177	27106971
unige:89178	27297338
unige:89179	27367431
unige:89181	27339370
unige:89183	26501707
unige:89186	27684570
unige:89187	27690359
unige:89188	27382134
unige:89190	27332296
unige:89192	27039459
unige:89193	27039458
unige:89194	26707581
unige:89196	26070923
unige:89197	25863469
unige:89198	25002122
unige:89200	25229609
unige:89201	25233415
unige:89202	25410368
unige:89203	25410369
unige:89205	26518118
unige:89206	27667004
unige:89207	27648470
unige:89208	27615172
unige:89209	27252878
unige:89212	26946796
unige:89214	26619707
unige:89215	26975193
unige:89216	26192729
unige:89217	27263154
unige:89219	27686067
unige:89220	27703435
unige:89255	27240321
unige:89256	27826905
unige:89257	27833923
unige:89258	27481548
unige:89259	27007399
unige:89265	25260119
unige:89266	24706747
unige:89268	24582794
unige:89269	24505140
unige:89270	23959877
unige:89271	23755056
unige:89272	23734155
unige:89273	23551747
unige:89302	24502253
unige:89303	23372421
unige:89304	22964483
unige:89305	21508100
unige:89307	21477309
unige:89308	21220557
unige:89309	19034478
unige:89310	18929407
unige:89311	18632159
unige:89312	18535384
unige:89313	18344448
unige:89314	17923545
unige:89315	17659961
unige:89316	17065517
unige:89317	16679791
unige:89320	16531281
unige:89321	16476887
unige:89322	16421742
unige:89323	16238896
unige:89324	12652231
unige:89325	12545289
unige:89326	12271363
unige:89327	12125365
unige:89328	12091453
unige:89329	11934318
unige:89330	25393435
unige:89331	21111323
unige:89332	21437844
unige:89333	19741732
unige:89334	18987866
unige:89335	18712653
unige:89336	16804826
unige:89337	11166346
unige:89338	12714406
unige:89339	15300389
unige:89340	11814109
unige:89341	11133875
unige:89342	11196361
unige:89343	11030816
unige:89344	10654176
unige:89345	10654165
unige:89346	10853932
unige:89347	10392460
unige:89348	10218197
unige:89349	10548116
unige:89350	10090579
unige:89351	10068489
unige:89352	9733590
unige:89353	19674326
unige:89354	19074821
unige:89355	9801890
unige:89356	20397182
unige:89357	21283685
unige:89358	22374394
unige:89359	9445911
unige:89360	9439377
unige:89361	9426957
unige:89362	9299173
unige:89363	9279950
unige:89450	26499187
unige:89451	26670649
unige:89452	27242420
unige:89454	26683888
unige:89455	26881833
unige:89457	26203966
unige:89458	27370409
unige:89459	25270071
unige:89460	25858764
unige:89462	17686810
unige:89481	27073883
unige:89482	25929785
unige:89483	27141358
unige:89484	26376741
unige:89516	17468224
unige:89517	9523719
unige:89518	17189272
unige:89519	9613603
unige:89520	10320347
unige:89521	11298276
unige:89522	18048325
unige:89523	11279147
unige:89524	11453999
unige:89525	12660247
unige:89526	15249051
unige:89527	14747018
unige:89528	15890652
unige:89529	16229462
unige:89530	17822383
unige:89531	16030023
unige:89532	16157873
unige:89533	17227548
unige:89534	17159152
unige:89535	9391911
unige:89536	16339145
unige:89537	9675289
unige:89539	16191139
unige:89540	23786723
unige:89541	25239537
unige:89542	25670178
unige:89543	27472965
unige:89545	27596685
unige:89547	26476819
unige:89549	25664576
unige:89550	25284599
unige:89551	26071388
unige:89552	26125255
unige:89553	25595451
unige:89554	25730241
unige:89555	25961114
unige:89556	26448542
unige:89557	26003056
unige:89558	27493019
unige:89559	26483275
unige:89560	26586448
unige:89561	26071392
unige:89562	26142020
unige:89563	26255498
unige:89565	25661789
unige:89566	25391639
unige:89567	25497385
unige:89569	26604830
unige:89570	25791538
unige:89571	24155186
unige:89572	25209926
unige:89573	25799654
unige:89574	26672175
unige:89575	26672179
unige:89577	25848324
unige:89578	26615965
unige:89580	26625088
unige:89582	26247260
unige:89583	26222772
unige:89584	26630353
unige:89586	26677441
unige:89587	26672176
unige:89589	26957962
unige:89591	26672180
unige:89593	26595634
unige:89594	26142910
unige:89596	26268702
unige:89597	26493013
unige:89598	25514892
unige:89600	25638712
unige:89601	26732824
unige:89602	27741194
unige:89605	27625987
unige:89607	27047933
unige:89608	27649458
unige:89609	27083753
unige:89610	26914964
unige:89611	27602491
unige:89612	27684720
unige:89613	27424425
unige:89614	27487622
unige:89615	26757994
unige:89616	27196533
unige:89617	24179170
unige:89618	24315413
unige:89620	25804776
unige:89621	25658140
unige:89622	27500215
unige:89624	25881975
unige:89625	25903063
unige:89628	26102908
unige:89642	26900884
unige:89644	25935675
unige:89645	26909320
unige:89648	26908601
unige:89649	26708335
unige:89650	26624892
unige:89651	27295267
unige:89653	27631573
unige:89654	26477495
unige:89655	26430802
unige:89656	26605497
unige:89657	26300124
unige:89658	26746180
unige:89659	26292153
unige:89660	25954002
unige:89680	26622923
unige:89681	26204291
unige:89683	26638070
unige:89684	26231666
unige:89685	26798541
unige:89686	27191374
unige:89690	27230518
unige:89697	24157420
unige:89698	23265580
unige:89700	23587097
unige:89701	27047935
unige:89702	27047929
unige:89704	26972422
unige:89706	26597583
unige:89707	26745890
unige:89708	27195266
unige:89710	27064695
unige:89711	27492772
unige:89712	27394008
unige:89721	27137930
unige:89722	26979549
unige:89723	27471776
unige:89724	27545881
unige:89725	27434581
unige:89726	27392168
unige:89727	27400996
unige:89728	27538435
unige:89729	27438481
unige:89730	26982363
unige:89731	27776263
unige:89732	23706515
unige:89733	26478889
unige:89735	24534522
unige:89736	24577476
unige:89738	24952892
unige:89739	25732924
unige:89740	26247004
unige:89741	26139024
unige:89742	26338813
unige:89743	26444753
unige:89744	26318837
unige:89746	26503922
unige:89747	26567261
unige:89749	26275383
unige:89750	24899140
unige:89753	26604272
unige:89756	27665088
unige:89761	26050016
unige:89762	26644205
unige:89763	27391967
unige:89764	27109874
unige:89765	26924055
unige:89766	27197327
unige:89767	27749830
unige:89768	26905438
unige:89769	27369959
unige:89770	23372042
unige:89771	26955471
unige:89772	23409645
unige:89773	24030261
unige:89774	25594352
unige:89775	27749315
unige:89776	27424345
unige:89777	27272000
unige:89778	26088645
unige:89779	26140857
unige:89780	26586148
unige:89781	24922279
unige:89782	27796163
unige:89783	27732327
unige:89784	27729018
unige:89785	27686485
unige:89786	27783888
unige:89787	10930462
unige:89788	16931451
unige:89789	26360402
unige:89790	26447692
unige:89800	27000389
unige:89801	27790078
unige:89802	27659404
unige:89803	27639907
unige:89804	27566498
unige:89805	27163168
unige:89806	27487678
unige:89807	26696123
unige:89808	27276725
unige:89809	27487674
unige:89810	27487673
unige:89811	27249582
unige:89812	26658625
unige:89813	27506562
unige:89815	27257500
unige:89819	27039455
unige:89820	27039456
unige:89821	27227292
unige:89822	27346183
unige:89823	27576076
unige:89824	27556624
unige:89825	27310438
unige:89892	27495262
unige:89893	26804484
unige:89894	9091707
unige:89895	9044977
unige:89896	8970866
unige:89897	24672707
unige:89898	21238559
unige:89899	18026128
unige:89900	15715656
unige:89901	15745958
unige:89902	15772339
unige:89903	14988419
unige:89904	15210584
unige:89905	11964557
unige:89906	11164783
unige:89907	27598779
unige:89908	27439663
unige:89909	27381931
unige:89910	27329760
unige:89911	27293768
unige:89912	26945530
unige:89913	26918956
unige:89914	26806518
unige:89915	26706828
unige:89916	27663817
unige:89918	27149715
unige:89919	27375449
unige:89920	27272094
unige:89921	26955007
unige:89922	26591079
unige:89925	27633287
unige:89926	25587072
unige:89927	26212707
unige:89928	26264466
unige:89929	26282276
unige:89930	23717898
unige:89931	23717901
unige:89932	23717902
unige:89933	23717903
unige:89934	23717904
unige:89936	23897641
unige:89937	2125637
unige:89939	14598534
unige:89940	24367900
unige:89941	24863375
unige:89942	24957322
unige:89943	27604934
unige:89944	25246642
unige:89945	25247669
unige:89946	27631162
unige:89947	26856939
unige:89949	27599874
unige:89950	27022743
unige:89951	27089606
unige:89952	27281941
unige:89953	25476732
unige:89954	26138858
unige:89955	26380353
unige:89956	26601118
unige:89957	26727731
unige:89962	26446496
unige:89963	25178838
unige:89969	27693657
unige:89971	27693528
unige:89972	26669530
unige:89973	23230007
unige:89974	24001289
unige:89975	24235835
unige:89976	25524931
unige:89977	27402108
unige:89978	26212095
unige:89979	26338849
unige:89980	25869811
unige:89981	27541954
unige:89982	27497375
unige:89983	27231252
unige:89984	27066136
unige:89985	27030680
unige:89986	26965292
unige:89987	27165422
unige:89989	27716256
unige:89990	27618559
unige:89991	27623731
unige:89992	27314109
unige:89993	27512991
unige:89994	27487681
unige:89995	27187592
unige:89996	26887333
unige:89997	2323860
unige:89998	1837013
unige:90001	27310231
unige:90002	27148094
unige:90003	26379561
unige:90008	26014667
unige:90010	24809041
unige:90014	25727775
unige:90016	25798761
unige:90018	26141121
unige:90023	26880724
unige:90025	27067496
unige:90029	27231229
unige:90033	27755938
unige:90034	26891065
unige:90035	26460291
unige:90036	26078360
unige:90039	25660218
unige:90040	25603807
unige:90041	25512057
unige:90046	26818498
unige:90048	27532633
unige:90049	26861491
unige:90050	26505857
unige:90052	26458890
unige:90053	26701125
unige:90058	26505722
unige:90059	26807952
unige:90060	23228082
unige:90062	27195264
unige:90064	25145869
unige:90065	24164015
unige:90067	25008189
unige:90069	23773346
unige:90072	27692933
unige:90073	18376524
unige:90074	15321898
unige:90075	27633589
unige:90076	17970159
unige:90077	17955831
unige:90078	17932098
unige:90079	17918487
unige:90080	17885345
unige:90081	26591790
unige:90082	26340344
unige:90083	25915891
unige:90084	25668352
unige:90086	26672259
unige:90087	15625333
unige:90088	26211083
unige:90089	15581752
unige:90090	25482420
unige:90091	25608744
unige:90092	25777484
unige:90093	25895841
unige:90094	15232338
unige:90095	16686332
unige:90096	16314250
unige:90097	26065577
unige:90098	26072601
unige:90099	26075246
unige:90100	16189332
unige:90101	17480178
unige:90102	26180247
unige:90103	26404612
unige:90104	16801510
unige:90106	14962965
unige:90107	26591789
unige:90108	12785456
unige:90109	26524733
unige:90110	26591786
unige:90111	12746916
unige:90112	12004302
unige:90113	11987934
unige:90114	10442541
unige:90115	9918565
unige:90116	9887474
unige:90117	9582593
unige:90118	9540144
unige:90119	8824687
unige:90120	7675215
unige:90123	26453687
unige:90124	25811142
unige:90125	25901090
unige:90126	26035590
unige:90127	26109024
unige:90128	26124185
unige:90129	26209739
unige:90130	26238869
unige:90131	26244332
unige:90132	26284258
unige:90133	26408285
unige:90134	26421279
unige:90135	26432956
unige:90136	26593944
unige:90139	26027205
unige:90142	26591788
unige:90143	27604894
unige:90144	26631821
unige:90145	27806702
unige:90148	26742241
unige:90152	25275628
unige:90153	27201523
unige:90154	24895178
unige:90155	22996622
unige:90157	23343442
unige:90158	25474030
unige:90159	26165231
unige:90162	25666886
unige:90163	26528936
unige:90167	27220603
unige:90168	27501991
unige:90169	27240700
unige:90170	28005760
unige:90171	27547850
unige:90176	25921409
unige:90179	25854049
unige:90181	26152083
unige:90182	26152084
unige:90183	26459327
unige:90184	25732040
unige:90186	26358572
unige:90188	22432008
unige:90197	24879657
unige:90200	27717496
unige:90202	22377664
unige:90203	26011272
unige:90204	26341283
unige:90207	26618162
unige:90208	27279127
unige:90209	26901750
unige:90211	26354956
unige:90214	27756706
unige:90215	27856487
unige:90216	23249377
unige:90217	26604652
unige:90218	27094616
unige:90219	27392538
unige:90220	27454593
unige:90221	27454594
unige:90222	27533306
unige:90223	26968368
unige:90224	27805844
unige:90225	27749408
unige:90226	26992581
unige:90228	27066864
unige:90229	25214189
unige:90230	26793549
unige:90233	26586596
unige:90234	26301160
unige:90235	26380138
unige:90236	27798001
unige:90238	27620975
unige:90258	25954001
unige:90259	25819081
unige:90260	25790166
unige:90261	25652787
unige:90262	25436857
unige:90263	25424692
unige:90264	25239376
unige:90265	25079323
unige:90266	25010687
unige:90267	24771767
unige:90268	31286594
unige:90270	24595387
unige:90276	24497844
unige:90277	24255646
unige:90278	24136355
unige:90279	24092746
unige:90281	23889843
unige:90282	23878727
unige:90285	23696747
unige:90286	23650636
unige:90288	23154084
unige:90289	23115050
unige:90292	23754948
unige:90293	27553933
unige:90294	27778300
unige:90295	27941373
unige:90296	27924073
unige:90297	27914829
unige:90298	10748439
unige:90299	27828128
unige:90301	27846882
unige:90303	27834170
unige:90304	26801604
unige:90305	24293562
unige:90306	26106164
unige:90307	27447737
unige:90308	27546107
unige:90310	25603569
unige:90314	25300957
unige:90315	24915902
unige:90316	24852905
unige:90317	23791583
unige:90318	23607713
unige:90324	23327806
unige:90325	22738732
unige:90326	22343647
unige:90327	21933298
unige:90328	23918106
unige:90329	24449319
unige:90330	25005654
unige:90331	25180723
unige:90333	25317597
unige:90334	25326208
unige:90336	25347697
unige:90337	25412402
unige:90338	25429040
unige:90339	25716902
unige:90340	25772796
unige:90341	25726568
unige:90343	25825938
unige:90344	26202162
unige:90345	26324120
unige:90346	26719310
unige:90358	26179894
unige:90374	26997779
unige:90375	26997787
unige:90376	26997789
unige:90377	23426927
unige:90378	22972446
unige:90379	23111180
unige:90380	23164159
unige:90382	23508075
unige:90383	24008412
unige:90385	22411020
unige:90386	23605051
unige:90387	23957757
unige:90388	27818750
unige:90390	24116678
unige:90391	24272270
unige:90392	26814924
unige:90395	26990957
unige:90396	23479669
unige:90397	23397179
unige:90399	27145883
unige:90400	24007641
unige:90401	23629700
unige:90403	27473336
unige:90404	27683072
unige:90405	27687903
unige:90406	24384635
unige:90408	27683246
unige:90412	26311859
unige:90414	24239455
unige:90415	25180724
unige:90416	24717334
unige:90417	27680768
unige:90418	25568216
unige:90419	26997806
unige:90420	26997815
unige:90421	25081325
unige:90422	26997823
unige:90423	24744062
unige:90424	25028531
unige:90425	25525326
unige:90426	25566065
unige:90427	24964795
unige:90428	24661081
unige:90431	23715782
unige:90432	24373603
unige:90433	24927136
unige:90434	23601604
unige:90435	24568662
unige:90436	25207876
unige:90437	24835824
unige:90438	25189940
unige:90439	25241686
unige:90440	25244985
unige:90441	25055475
unige:90447	24128369
unige:90451	26084554
unige:90455	25661155
unige:90456	26272453
unige:90457	25706076
unige:90459	25560996
unige:90460	26026198
unige:90461	26727729
unige:90462	26219120
unige:90463	25732190
unige:90464	25624674
unige:90465	25719729
unige:90466	25747677
unige:90467	26523387
unige:90471	25598286
unige:90472	26997831
unige:90473	25624672
unige:90474	25124923
unige:90475	25910971
unige:90476	26852555
unige:90477	26422828
unige:90478	26997835
unige:90479	26085995
unige:90480	25997683
unige:90481	25903279
unige:90482	25296927
unige:90483	26483478
unige:90484	25752335
unige:90485	26627243
unige:90486	26076472
unige:90487	26040181
unige:90488	26142059
unige:90489	26591078
unige:90490	25902126
unige:90491	25223495
unige:90492	25431491
unige:90493	25451669
unige:90494	25804587
unige:90495	25722409
unige:90496	27213765
unige:90497	25345888
unige:90498	25589216
unige:90499	25845162
unige:90500	26366842
unige:90501	26067218
unige:90502	26366985
unige:90503	26367256
unige:90504	26619698
unige:90505	26232277
unige:90506	26619699
unige:90507	26737951
unige:90508	26214354
unige:90510	26588114
unige:90511	25575611
unige:90578	25282103
unige:90579	26387718
unige:90580	26476085
unige:90582	26426971
unige:90583	26131930
unige:90584	25673413
unige:90587	26668173
unige:90588	25728430
unige:90589	25450451
unige:90591	26460089
unige:90592	26313838
unige:90593	26283328
unige:90595	26429790
unige:90596	26528189
unige:90597	26603247
unige:90598	25647668
unige:90599	25985365
unige:90600	25511208
unige:90601	26756928
unige:90602	26377584
unige:90603	27019869
unige:90604	26308505
unige:90605	26953145
unige:90606	26361861
unige:90607	26518861
unige:90608	27410965
unige:90610	26394738
unige:90611	27425212
unige:90612	26394740
unige:90613	27247057
unige:90614	26491408
unige:90615	27377039
unige:90616	26683419
unige:90617	26377583
unige:90618	27650262
unige:90619	27721170
unige:90621	26522522
unige:90622	25585031
unige:90646	15898677
unige:90648	26571450
unige:90649	27275669
unige:90650	27551339
unige:90651	27451049
unige:90652	17855546
unige:90653	11514624
unige:90654	9052838
unige:90655	9564030
unige:90656	10198292
unige:90657	11854499
unige:90658	12107746
unige:90659	26631975
unige:90660	12218050
unige:90661	14551253
unige:90662	14617353
unige:90663	15457682
unige:90664	16949073
unige:90665	17465001
unige:90666	17227843
unige:90667	17553579
unige:90668	17710403
unige:90669	16735575
unige:90675	27887989
unige:90676	26952732
unige:90677	27593253
unige:90678	27349243
unige:90679	27806602
unige:90680	27487865
unige:90682	26806141
unige:90683	27260522
unige:90684	26745904
unige:90685	26796770
unige:90686	27049697
unige:90687	26853602
unige:90688	26948109
unige:90689	26936700
unige:90690	27383991
unige:90691	27871000
unige:90692	18632586
unige:90693	19715918
unige:90694	19715928
unige:90695	19715929
unige:90698	26631737
unige:90710	26449099
unige:90711	26297028
unige:90712	27273769
unige:90713	27798131
unige:90715	27546491
unige:90716	9685378
unige:90717	27568330
unige:90718	27683709
unige:90719	26779774
unige:90720	26845684
unige:90721	26683063
unige:90722	27338626
unige:90723	27615136
unige:90724	27266969
unige:90725	27776642
unige:90726	27933050
unige:90727	26963748
unige:90728	27863251
unige:90729	27863232
unige:90730	27889060
unige:90731	23114194
unige:90732	26920075
unige:90733	8425982
unige:90734	1641459
unige:90741	8423246
unige:90742	8463974
unige:90743	1502312
unige:90745	27301936
unige:90746	22298524
unige:90747	22092537
unige:90748	20413199
unige:90750	18940504
unige:90751	22381396
unige:90752	26944954
unige:90753	27061483
unige:90754	27626975
unige:90755	27771425
unige:90756	27909600
unige:90757	26656509
unige:90779	10079362
unige:90780	11088013
unige:90781	10637621
unige:90782	10781050
unige:90790	26082380
unige:90791	26342284
unige:90792	25502806
unige:90793	25358971
unige:90794	26062223
unige:90795	25480528
unige:90796	24874606
unige:90797	25260927
unige:90798	25507064
unige:90799	25280571
unige:90800	25217299
unige:90801	24819625
unige:90802	25101052
unige:90803	23397308
unige:90804	23297120
unige:90806	26997837
unige:90807	26790245
unige:90843	27650779
unige:90844	26093622
unige:90848	25498798
unige:90857	11310478
unige:90858	9853993
unige:90859	9762377
unige:90860	9516030
unige:90867	26923574
unige:90868	26742240
unige:90869	26672182
unige:90870	26276380
unige:90876	26656337
unige:90877	27723899
unige:90878	23352352
unige:90880	24725180
unige:90881	24786603
unige:90882	24510001
unige:90883	24442601
unige:90884	24790809
unige:90886	24613283
unige:90887	24326049
unige:90888	23726394
unige:90889	23504991
unige:90890	27285541
unige:90891	26811110
unige:90892	7596623
unige:90893	7708415
unige:91033	17068360
unige:91034	8425506
unige:91035	8175572
unige:91036	7836200
unige:91037	7713070
unige:91038	9011607
unige:91039	8910216
unige:91040	9500095
unige:91041	9232855
unige:91042	16912370
unige:91043	16481676
unige:91044	16394341
unige:91045	16617202
unige:91047	15840950
unige:91049	15517882
unige:91050	15724535
unige:91051	27978434
unige:91052	15272688
unige:91054	14519909
unige:91073	15002539
unige:91074	12953913
unige:91076	27793601
unige:91077	11499164
unige:91078	12062187
unige:91079	11759266
unige:91080	27262225
unige:91081	10658000
unige:91082	10659196
unige:91083	10444628
unige:91084	9760312
unige:91085	9391830
unige:91086	9391843
unige:91087	9391846
unige:91088	14523565
unige:91089	14562742
unige:91090	9079151
unige:91091	9040867
unige:91128	27915194
unige:91314	27930292
unige:91486	28028687
unige:91616	28008852
unige:91617	28008851
unige:91618	27997543
unige:91746	27842291
unige:91758	28138140
unige:91760	28077311
unige:91761	28158078
unige:91940	22682909
unige:91972	27706108
unige:92030	24699523
unige:92031	21512573
unige:92033	26468522
unige:92035	28063507
unige:92037	27974446
unige:92039	28076662
unige:92040	28103313
unige:92075	28228253
unige:92334	21864560
unige:92353	26927307
unige:92422	27999748
unige:92432	28085963
unige:92435	28107094
unige:92436	27155553
unige:92437	27720744
unige:92438	26276822
unige:92439	27039603
unige:92492	27936213
unige:92493	26454782
unige:92494	27060761
unige:92495	27233824
unige:92500	27989670
unige:92501	28069706
unige:92508	27816629
unige:92556	27813343
unige:92558	28101146
unige:92561	21524264
unige:92562	21871089
unige:92563	25610866
unige:92565	26500478
unige:92568	27794363
unige:92574	23296105
unige:92575	24846537
unige:92576	28030839
unige:92640	26659578
unige:92641	27600683
unige:92642	27709663
unige:92648	28249596
unige:92651	28039284
unige:92653	27767219
unige:92656	22692568
unige:92657	23102207
unige:92658	23574629
unige:92693	28240662
unige:92694	27965320
unige:92709	11322013
unige:92710	9540143
unige:92711	8992632
unige:92712	7997863
